work_year,country,region,experience_level,job_title,salary_in_usd,employee_residence,company_location,company_size,years_of_experience
2023,United States of America,Americas,EN,Research Engineer,155000,US,US,M,1
2023,United States of America,Americas,EN,Research Engineer,125000,US,US,M,1
2023,United States of America,Americas,SE,Machine Learning Engineer,241000,US,US,M,7
2023,United States of America,Americas,SE,Machine Learning Engineer,181000,US,US,M,6
2023,United States of America,Americas,SE,Data Scientist,252000,US,US,M,7
2023,United States of America,Americas,SE,Data Scientist,154000,US,US,M,6
2023,United States of America,Americas,EX,Data Architect,180000,US,US,M,10
2023,United States of America,Americas,EX,Data Architect,155000,US,US,M,9
2023,United States of America,Americas,SE,Data Scientist,191765,US,US,M,6
2023,United States of America,Americas,SE,Data Scientist,134236,US,US,M,7
2023,United States of America,Americas,SE,Data Scientist,175000,US,US,M,7
2023,United States of America,Americas,SE,Data Scientist,145000,US,US,M,7
2023,United States of America,Americas,SE,Data Scientist,237000,US,US,M,7
2023,United States of America,Americas,SE,Data Scientist,145000,US,US,M,7
2023,United States of America,Americas,EN,Research Engineer,155000,US,US,M,2
2023,United States of America,Americas,EN,Research Engineer,125000,US,US,M,2
2023,United States of America,Americas,SE,Data Analyst,80000,US,US,M,7
2023,United States of America,Americas,SE,Data Analyst,70000,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,146000,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,75000,US,US,M,8
2023,United States of America,Americas,EN,Data Analyst,64200,US,US,M,1
2023,United States of America,Americas,EN,Data Analyst,56100,US,US,M,1
2023,United States of America,Americas,SE,Machine Learning Engineer,170000,US,US,M,8
2023,United States of America,Americas,SE,Machine Learning Engineer,130000,US,US,M,7
2023,United States of America,Americas,SE,Data Analyst,208450,US,US,M,7
2023,United States of America,Americas,SE,Data Analyst,170550,US,US,M,8
2023,United States of America,Americas,SE,Machine Learning Engineer,125000,US,US,M,8
2023,United States of America,Americas,SE,Machine Learning Engineer,100000,US,US,M,7
2023,United States of America,Americas,MI,Data Manager,135000,US,US,M,4
2023,United States of America,Americas,MI,Data Manager,120000,US,US,M,3
2023,United States of America,Americas,SE,Data Scientist,200000,US,US,M,6
2023,United States of America,Americas,SE,Data Scientist,170000,US,US,M,7
2023,Ireland,Europe,SE,Data Scientist,171250,IE,IE,M,6
2023,Ireland,Europe,SE,Data Scientist,113750,IE,IE,M,8
2023,United States of America,Americas,SE,Applied Scientist,222200,US,US,L,7
2023,United States of America,Americas,SE,Applied Scientist,136000,US,US,L,6
2023,United States of America,Americas,SE,Applied Scientist,260000,US,US,L,6
2023,United States of America,Americas,SE,Applied Scientist,136000,US,US,L,8
2023,United States of America,Americas,SE,Data Analyst,153600,US,US,M,6
2023,United States of America,Americas,SE,Data Analyst,100500,US,US,M,6
2023,United States of America,Americas,SE,Applied Scientist,205000,US,US,M,8
2023,United States of America,Americas,SE,Applied Scientist,184000,US,US,M,7
2023,Canada,Americas,SE,Machine Learning Engineer,115000,CA,CA,M,8
2023,Canada,Americas,SE,Machine Learning Engineer,95000,CA,CA,M,7
2023,United States of America,Americas,MI,Data Analyst,182500,US,US,M,4
2023,United States of America,Americas,MI,Data Analyst,121500,US,US,M,3
2023,United States of America,Americas,SE,Data Engineer,203100,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,114500,US,US,M,7
2023,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Analyst,72914,GB,GB,M,3
2023,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Analyst,54685,GB,GB,M,5
2023,United States of America,Americas,SE,Data Engineer,252000,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,129000,US,US,M,8
2023,United States of America,Americas,EN,Data Engineer,92700,US,US,M,2
2023,United States of America,Americas,EN,Data Engineer,61800,US,US,M,1
2023,United States of America,Americas,SE,Data Engineer,160000,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,130000,US,US,M,8
2023,Canada,Americas,SE,Data Scientist,258000,CA,CA,M,7
2023,Canada,Americas,SE,Data Scientist,190000,CA,CA,M,6
2023,United States of America,Americas,SE,Data Scientist,170000,US,US,M,8
2023,United States of America,Americas,SE,Data Scientist,135000,US,US,M,6
2023,United States of America,Americas,MI,Data Architect,167500,US,US,M,5
2023,United States of America,Americas,MI,Data Architect,106500,US,US,M,4
2023,United States of America,Americas,SE,Data Scientist,195000,US,US,M,6
2023,United States of America,Americas,SE,Data Scientist,160000,US,US,M,7
2023,United States of America,Americas,MI,Data Engineer,146000,US,US,M,4
2023,United States of America,Americas,MI,Data Engineer,75000,US,US,M,5
2022,"Netherlands, Kingdom of the",Europe,EN,Data Engineer,59888,NL,NL,L,2
2023,United States of America,Americas,EX,Data Engineer,286000,US,US,M,9
2023,United States of America,Americas,EX,Data Engineer,207000,US,US,M,10
2023,United States of America,Americas,SE,Data Analyst,100000,US,US,M,7
2023,United States of America,Americas,SE,Data Analyst,80000,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,223250,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,178600,US,US,M,6
2023,United States of America,Americas,EX,Director of Data Science,353200,US,US,M,9
2023,United States of America,Americas,EX,Director of Data Science,249300,US,US,M,10
2023,United States of America,Americas,MI,Machine Learning Scientist,230000,US,US,M,5
2023,United States of America,Americas,MI,Machine Learning Scientist,220000,US,US,M,3
2023,United States of America,Americas,SE,Data Scientist,297300,US,US,M,7
2023,United States of America,Americas,SE,Data Scientist,198200,US,US,M,6
2023,United States of America,Americas,MI,Research Scientist,210000,US,US,M,4
2023,United States of America,Americas,MI,Research Scientist,151800,US,US,M,4
2023,United States of America,Americas,SE,Data Scientist,200000,US,US,M,8
2023,United States of America,Americas,SE,Data Scientist,170000,US,US,M,6
2023,United States of America,Americas,SE,Data Scientist,317070,US,US,M,6
2023,United States of America,Americas,SE,Data Scientist,170730,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,128000,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,81500,US,US,M,7
2023,Spain,Europe,EN,Business Data Analyst,21461,ES,ES,M,2
2023,Ukraine,Europe,SE,AI Developer,108000,UA,UA,M,7
2023,Ukraine,Europe,SE,AI Developer,60000,UA,UA,M,7
2023,United States of America,Americas,MI,MLOps Engineer,134000,US,US,M,4
2023,United States of America,Americas,MI,MLOps Engineer,124000,US,US,M,3
2023,United States of America,Americas,SE,Data Engineer,171250,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,113750,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,165000,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,132300,US,US,M,7
2023,United States of America,Americas,SE,Data Scientist,225000,US,US,M,6
2023,United States of America,Americas,SE,Data Scientist,175000,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,230000,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,124500,US,US,M,6
2023,United States of America,Americas,SE,Machine Learning Engineer,247500,US,US,M,7
2023,United States of America,Americas,SE,Machine Learning Engineer,172200,US,US,M,8
2023,United States of America,Americas,SE,Data Analyst,175000,US,US,M,8
2023,United States of America,Americas,SE,Data Analyst,145000,US,US,M,7
2023,United States of America,Americas,SE,Data Analyst,148700,US,US,M,8
2023,United States of America,Americas,SE,Data Analyst,125600,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,145000,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,115000,US,US,M,8
2023,United States of America,Americas,SE,Research Scientist,200000,US,US,M,7
2023,United States of America,Americas,SE,Research Scientist,150000,US,US,M,8
2023,United States of America,Americas,EN,Research Engineer,160000,US,US,M,1
2023,United States of America,Americas,EN,Research Engineer,120000,US,US,M,2
2023,United States of America,Americas,SE,Data Analyst,185000,US,US,M,7
2023,United States of America,Americas,SE,Data Analyst,120250,US,US,M,8
2023,United States of America,Americas,SE,Data Scientist,275300,US,US,M,7
2023,United States of America,Americas,SE,Data Scientist,183000,US,US,M,8
2023,United States of America,Americas,SE,Data Architect,170000,US,US,M,7
2023,United States of America,Americas,SE,Data Architect,125000,US,US,M,6
2023,United States of America,Americas,MI,Data Architect,167500,US,US,M,4
2023,United States of America,Americas,MI,Data Architect,106500,US,US,M,4
2023,United States of America,Americas,SE,Research Scientist,250000,US,US,M,8
2023,United States of America,Americas,SE,Research Scientist,200000,US,US,M,8
2023,United States of America,Americas,MI,Machine Learning Engineer,135000,US,US,L,4
2023,Israel,Asia,SE,AI Scientist,423834,IL,IL,L,6
2023,United States of America,Americas,SE,Machine Learning Engineer,216000,US,US,M,7
2023,United States of America,Americas,SE,Machine Learning Engineer,184000,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,180000,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,165000,US,US,M,8
2023,United States of America,Americas,SE,Data Scientist,185900,US,US,M,6
2023,United States of America,Americas,SE,Data Scientist,129300,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,145000,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,120000,US,US,M,8
2023,United States of America,Americas,MI,Data Engineer,143865,US,US,M,4
2023,United States of America,Americas,MI,Data Engineer,115092,US,US,M,5
2023,United States of America,Americas,MI,Machine Learning Engineer,130000,US,US,M,4
2023,United States of America,Americas,MI,Machine Learning Engineer,90000,US,US,M,3
2023,United States of America,Americas,SE,Data Scientist,173000,US,US,M,8
2023,United States of America,Americas,SE,Data Scientist,132000,US,US,M,6
2023,United States of America,Americas,SE,Data Analyst,208049,US,US,M,6
2023,United States of America,Americas,SE,Data Analyst,128500,US,US,M,7
2023,United States of America,Americas,SE,Analytics Engineer,179820,US,US,M,7
2023,United States of America,Americas,SE,Analytics Engineer,143860,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,167500,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,106500,US,US,M,6
2023,United States of America,Americas,SE,Data Scientist,275300,US,US,M,7
2023,United States of America,Americas,SE,Data Scientist,183500,US,US,M,6
2023,United States of America,Americas,MI,Data Engineer,149600,US,US,M,4
2023,United States of America,Americas,MI,Data Engineer,102000,US,US,M,3
2023,United States of America,Americas,EX,Data Scientist,145000,US,US,M,9
2023,United States of America,Americas,EX,Data Scientist,100000,US,US,M,9
2023,United States of America,Americas,SE,Data Analyst,190000,US,US,M,6
2023,United States of America,Americas,SE,Data Analyst,95000,US,US,M,6
2023,United States of America,Americas,SE,Data Analyst,153600,US,US,M,6
2023,United States of America,Americas,SE,Data Analyst,106800,US,US,M,6
2023,Ireland,Europe,MI,Data Scientist,96578,IE,IE,M,5
2023,Ireland,Europe,MI,Data Scientist,80481,IE,IE,M,5
2023,United States of America,Americas,MI,Data Analyst,128000,US,US,M,3
2023,United States of America,Americas,MI,Data Analyst,85000,US,US,M,5
2023,United States of America,Americas,MI,Data Engineer,151000,US,US,M,3
2023,United States of America,Americas,MI,Data Engineer,140000,US,US,M,4
2023,United States of America,Americas,SE,Data Scientist,275300,US,US,M,6
2023,United States of America,Americas,SE,Data Scientist,183500,US,US,M,7
2023,United States of America,Americas,SE,Machine Learning Scientist,220000,US,US,M,7
2023,United States of America,Americas,SE,Machine Learning Scientist,170000,US,US,M,7
2023,United States of America,Americas,SE,Data Analyst,135000,US,US,M,8
2023,United States of America,Americas,SE,Data Analyst,105500,US,US,M,7
2023,United States of America,Americas,SE,Data Analyst,100000,US,US,M,6
2023,United States of America,Americas,SE,Data Analyst,80000,US,US,M,6
2023,Ghana,Africa,EN,Autonomous Vehicle Technician,7000,GH,GH,S,2
2023,Germany,Europe,EN,Applied Machine Learning Scientist,42923,DE,DE,M,2
2023,Canada,Americas,SE,Data Engineer,160000,CA,CA,M,8
2023,Canada,Americas,SE,Data Engineer,145000,CA,CA,M,6
2023,United States of America,Americas,MI,Data Analyst,154000,US,US,M,5
2023,United States of America,Americas,MI,Data Analyst,143000,US,US,M,5
2023,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Scientist,78990,GB,GB,M,3
2023,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Scientist,51039,GB,GB,M,3
2023,United States of America,Americas,EN,Data Scientist,190000,US,US,M,1
2023,United States of America,Americas,EN,Data Scientist,120000,US,US,M,1
2023,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Scientist,85066,GB,GB,M,5
2023,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Scientist,51039,GB,GB,M,3
2023,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Scientist,109371,GB,GB,M,4
2023,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Scientist,72914,GB,GB,M,3
2023,United States of America,Americas,SE,Data Engineer,150000,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,111000,US,US,M,8
2023,United States of America,Americas,EX,Data Engineer,265000,US,US,M,10
2023,United States of America,Americas,EX,Data Engineer,235000,US,US,M,10
2023,Switzerland,Europe,EN,Data Scientist,121093,CH,CH,L,1
2022,Germany,Europe,MI,Data Scientist,73546,DE,DE,M,4
2023,United States of America,Americas,SE,Data Engineer,160000,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,130000,US,US,M,6
2023,United States of America,Americas,MI,Data Engineer,75000,US,US,M,3
2023,United States of America,Americas,MI,Data Engineer,60400,US,US,M,3
2023,United States of America,Americas,EN,Data Analyst,85000,US,US,M,1
2023,United States of America,Americas,EN,Data Analyst,75000,US,US,M,1
2023,United States of America,Americas,SE,Data Engineer,252000,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,129000,US,US,M,6
2023,United States of America,Americas,EN,Data Engineer,92700,US,US,M,1
2023,United States of America,Americas,EN,Data Engineer,61800,US,US,M,1
2022,Ireland,Europe,SE,Lead Data Scientist,172309,IE,IE,L,6
2023,Austria,Europe,MI,Data Scientist,60093,AT,DE,M,4
2023,United States of America,Americas,MI,Data Analyst,83500,US,US,M,4
2023,United States of America,Americas,MI,Data Analyst,52500,US,US,M,5
